individual_number,house_number,age,ip_sex
3568,1878,30.0,Female
3569,1878,5.0,Female
3570,1878,10.0,Male 
3571,1878,4.0,Male 
3572,1878,40.0,Male 
3573,1879,52.0,Female
3574,1879,3.0,Female
3575,1879,1.0,Female
3576,1879,12.0,Female
3577,1883,29.0,Female
3578,1883,1.0,Male 
3579,1884,29.0,Female
3580,1884,5.0,Female
3581,1887,25.0,Male 
3582,1887,19.0,Female
3583,1887,0.0,Female
3584,1891,25.0,Male 
3585,1891,19.0,Female
3586,1891,0.0,Female
3587,1893,41.0,Female
3588,1893,43.0,Male 
3589,1893,8.0,Male 
3590,1894,30.0,Male 
3591,1894,26.0,Female
3592,1894,5.0,Female
3593,1896,45.0,Female
3594,1896,5.0,Male 
3595,1896,13.0,Male 
3596,1896,50.0,Male 
3597,1896,10.0,Male 
3598,1900,53.0,Female
3599,1900,53.0,Female
3600,1901,7.0,Female
3601,1901,44.0,Male 
3602,1901,39.0,Female
3603,1901,2.0,Female
3604,1901,14.0,Female
3605,1901,11.0,Male 
3606,1905,30.0,Male 
3607,1905,26.0,Female
3608,1905,5.0,Female
3609,1906,25.0,Male 
3610,1906,19.0,Female
3611,1906,0.0,Female
3612,1907,30.0,Male 
3613,1907,26.0,Female
3614,1907,5.0,Female
3615,1908,33.0,Female
3616,1908,46.0,Male 
3617,1908,15.0,Male 
3618,1908,10.0,Male 
3619,1909,18.0,Female
3620,1909,22.0,Male 
3621,1910,33.0,Female
3622,1910,46.0,Male 
3623,1910,15.0,Male 
3624,1910,10.0,Male 
3625,1911,30.0,Female
3626,1911,5.0,Female
3627,1911,10.0,Male 
3628,1911,4.0,Male 
3629,1911,40.0,Male 
3630,1913,45.0,Female
3631,1913,5.0,Male 
3632,1913,13.0,Male 
3633,1913,50.0,Male 
3634,1913,10.0,Male 
3635,1914,18.0,Female
3636,1914,22.0,Male 
3637,1916,29.0,Female
3638,1916,5.0,Female
3639,1916,2.0,Female
3640,1919,52.0,Female
3641,1919,3.0,Female
3642,1919,1.0,Female
3643,1919,12.0,Female
3644,1922,29.0,Male 
3645,1922,24.0,Female
3646,1922,5.0,Male 
3647,1922,8.0,Female
3648,1923,29.0,Male 
3649,1923,24.0,Female
3650,1923,5.0,Male 
3651,1923,8.0,Female
3652,1925,34.0,Female
3653,1925,41.0,Male 
3654,1925,9.0,Female
3655,1925,7.0,Male 
3656,1925,2.0,Male 
3657,1925,1.0,Male 
3658,1926,52.0,Female
3659,1926,16.0,Male 
3660,1926,25.0,Male 
3661,1926,18.0,Female
3662,1927,29.0,Female
3663,1927,1.0,Male 
3664,1928,24.0,Female
3665,1928,27.0,Male 
3666,1928,2.0,Male 
3667,1930,41.0,Female
3668,1930,43.0,Male 
3669,1930,8.0,Male 
3670,1933,8.0,Male 
3671,1933,59.0,Male 
3672,1933,49.0,Female
3673,1934,40.0,Female
3674,1934,4.0,Female
3675,1934,44.0,Male 
3676,1936,25.0,Male 
3677,1936,19.0,Female
3678,1936,0.0,Female
3679,1937,35.0,Female
3680,1937,3.0,Female
3681,1937,0.0,Female
3682,1937,34.0,Male 
3683,1939,37.0,Female
3684,1939,5.0,Female
3685,1939,32.0,Male 
3686,1939,1.0,Female
3687,1941,34.0,Female
3688,1941,9.0,Female
3689,1941,9.0,Male 
3690,1941,1.0,Male 
3691,1942,52.0,Female
3692,1942,16.0,Male 
3693,1942,25.0,Male 
3694,1942,18.0,Female
3695,1943,30.0,Male 
3696,1943,26.0,Female
3697,1943,5.0,Female
3698,1944,29.0,Male 
3699,1944,24.0,Female
3700,1944,5.0,Male 
3701,1944,8.0,Female
3702,1948,35.0,Female
3703,1948,3.0,Female
3704,1948,0.0,Female
3705,1948,34.0,Male 
3706,1951,40.0,Female
3707,1951,4.0,Female
3708,1951,44.0,Male 
3709,1953,7.0,Female
3710,1953,44.0,Male 
3711,1953,39.0,Female
3712,1953,2.0,Female
3713,1953,14.0,Female
3714,1953,11.0,Male 
3715,1954,30.0,Male 
3716,1954,26.0,Female
3717,1954,5.0,Female
3718,1955,41.0,Female
3719,1955,43.0,Male 
3720,1955,8.0,Male 
3721,1956,13.0,Male 
3722,1956,7.0,Female
3723,1956,30.0,Female
3724,1956,5.0,Male 
3725,1959,13.0,Male 
3726,1959,7.0,Female
3727,1959,30.0,Female
3728,1959,5.0,Male 
3729,1963,35.0,Male 
3730,1963,29.0,Female
3731,1963,11.0,Female
3732,1963,5.0,Female
3733,1963,5.0,Male 
3734,1966,43.0,Female
3735,1966,16.0,Male 
3736,1966,8.0,Male 
3737,1966,22.0,Male 
3738,1966,19.0,Male 
3739,1966,11.0,Female
3740,1966,14.0,Female
3741,1967,13.0,Male 
3742,1967,7.0,Female
3743,1967,30.0,Female
3744,1967,5.0,Male 
3745,1968,32.0,Female
3746,1968,16.0,Male 
3747,1968,10.0,Male 
3748,1968,5.0,Male 
3749,1970,17.0,Female
3750,1970,12.0,Male 
3751,1970,32.0,Female
3752,1970,10.0,Male 
3753,1975,45.0,Female
3754,1975,5.0,Male 
3755,1975,13.0,Male 
3756,1975,50.0,Male 
3757,1975,10.0,Male 
3758,1976,41.0,Female
3759,1976,43.0,Male 
3760,1976,8.0,Male 
3761,1978,8.0,Male 
3762,1978,59.0,Male 
3763,1978,49.0,Female
3764,1980,34.0,Female
3765,1980,41.0,Male 
3766,1980,9.0,Female
3767,1980,7.0,Male 
3768,1980,2.0,Male 
3769,1980,1.0,Male 
3770,1982,24.0,Female
3771,1982,27.0,Male 
3772,1982,2.0,Male 
3773,1983,29.0,Male 
3774,1983,24.0,Female
3775,1983,5.0,Male 
3776,1983,8.0,Female
3777,1987,32.0,Female
3778,1987,16.0,Male 
3779,1987,10.0,Male 
3780,1987,5.0,Male 
3781,1988,10.0,Female
3782,1988,15.0,Male 
3783,1988,37.0,Male 
3784,1988,29.0,Female
3785,1990,35.0,Female
3786,1990,3.0,Female
3787,1990,0.0,Female
3788,1990,34.0,Male 
3789,1992,45.0,Female
3790,1992,21.0,Female
3791,1992,60.0,Male 
3792,1996,45.0,Female
3793,1996,5.0,Male 
3794,1996,13.0,Male 
3795,1996,50.0,Male 
3796,1996,10.0,Male 
3797,1998,52.0,Female
3798,1998,16.0,Male 
3799,1998,25.0,Male 
3800,1998,18.0,Female
3801,1999,13.0,Male 
3802,1999,7.0,Female
3803,1999,30.0,Female
3804,1999,5.0,Male 
3805,2000,45.0,Female
3806,2000,5.0,Male 
3807,2000,13.0,Male 
3808,2000,50.0,Male 
3809,2000,10.0,Male 
3810,2002,29.0,Female
3811,2002,5.0,Female
3812,2002,2.0,Female
3813,2005,45.0,Female
3814,2005,21.0,Female
3815,2005,60.0,Male 
3816,2006,45.0,Female
3817,2006,21.0,Female
3818,2006,60.0,Male 
3819,2008,33.0,Female
3820,2008,41.0,Male 
3821,2008,8.0,Female
3822,2009,34.0,Female
3823,2009,41.0,Male 
3824,2009,9.0,Female
3825,2009,7.0,Male 
3826,2009,2.0,Male 
3827,2009,1.0,Male 
3828,2012,45.0,Female
3829,2012,5.0,Male 
3830,2012,13.0,Male 
3831,2012,50.0,Male 
3832,2012,10.0,Male 
3833,2013,29.0,Female
3834,2013,5.0,Female
3835,2015,13.0,Male 
3836,2015,7.0,Female
3837,2015,30.0,Female
3838,2015,5.0,Male 
3839,2019,52.0,Female
3840,2019,3.0,Female
3841,2019,1.0,Female
3842,2019,12.0,Female
3843,2020,24.0,Female
3844,2020,27.0,Male 
3845,2020,2.0,Male 
3846,2038,8.0,Male 
3847,2038,59.0,Male 
3848,2038,49.0,Female
3849,2039,34.0,Female
3850,2039,9.0,Female
3851,2039,9.0,Male 
3852,2039,1.0,Male 
3853,2040,29.0,Female
3854,2040,1.0,Male 
3855,2041,41.0,Female
3856,2041,43.0,Male 
3857,2041,8.0,Male 
3858,2044,30.0,Male 
3859,2044,26.0,Female
3860,2044,5.0,Female
3861,2045,52.0,Female
3862,2045,3.0,Female
3863,2045,1.0,Female
3864,2045,12.0,Female
3865,2047,35.0,Male 
3866,2047,29.0,Female
3867,2047,11.0,Female
3868,2047,5.0,Female
3869,2047,5.0,Male 
3870,2052,37.0,Female
3871,2052,5.0,Female
3872,2052,32.0,Male 
3873,2052,1.0,Female
3874,2053,52.0,Female
3875,2053,3.0,Female
3876,2053,1.0,Female
3877,2053,12.0,Female
3878,2055,32.0,Female
3879,2055,44.0,Male 
3880,2055,16.0,Female
3881,2055,11.0,Female
3882,2055,3.0,Female
3883,2055,6.0,Male 
3884,2057,8.0,Male 
3885,2057,59.0,Male 
3886,2057,49.0,Female
3887,2063,35.0,Female
3888,2063,3.0,Female
3889,2063,0.0,Female
3890,2063,34.0,Male 
3891,2064,53.0,Female
3892,2064,53.0,Female
3893,2068,34.0,Female
3894,2068,9.0,Female
3895,2068,9.0,Male 
3896,2068,1.0,Male 
3897,2070,17.0,Female
3898,2070,12.0,Male 
3899,2070,32.0,Female
3900,2070,10.0,Male 
3901,2074,45.0,Female
3902,2074,10.0,Male 
3903,2074,19.0,Male 
3904,2074,16.0,Male 
3905,2075,29.0,Female
3906,2075,5.0,Female
3907,2078,35.0,Male 
3908,2078,29.0,Female
3909,2078,11.0,Female
3910,2078,5.0,Female
3911,2078,5.0,Male 
3912,2079,35.0,Male 
3913,2079,29.0,Female
3914,2079,11.0,Female
3915,2079,5.0,Female
3916,2079,5.0,Male 
3917,2081,45.0,Female
3918,2081,10.0,Male 
3919,2081,19.0,Male 
3920,2081,16.0,Male 
3921,2086,43.0,Female
3922,2086,16.0,Male 
3923,2086,8.0,Male 
3924,2086,22.0,Male 
3925,2086,19.0,Male 
3926,2086,11.0,Female
3927,2086,14.0,Female
3928,2087,13.0,Male 
3929,2087,7.0,Female
3930,2087,30.0,Female
3931,2087,5.0,Male 
3932,2094,25.0,Male 
3933,2094,19.0,Female
3934,2094,0.0,Female
3935,2095,24.0,Female
3936,2095,27.0,Male 
3937,2095,2.0,Male 
3938,2096,43.0,Female
3939,2096,16.0,Male 
3940,2096,8.0,Male 
3941,2096,22.0,Male 
3942,2096,19.0,Male 
3943,2096,11.0,Female
3944,2096,14.0,Female
3945,2098,25.0,Male 
3946,2098,19.0,Female
3947,2098,0.0,Female
3948,2099,30.0,Male 
3949,2099,26.0,Female
3950,2099,5.0,Female
3951,2100,32.0,Female
3952,2100,44.0,Male 
3953,2100,16.0,Female
3954,2100,11.0,Female
3955,2100,3.0,Female
3956,2100,6.0,Male 
3957,2101,25.0,Male 
3958,2101,19.0,Female
3959,2101,0.0,Female
3960,2102,41.0,Female
3961,2102,43.0,Male 
3962,2102,8.0,Male 
3963,2104,37.0,Female
3964,2104,5.0,Female
3965,2104,32.0,Male 
3966,2104,1.0,Female
3967,2107,10.0,Female
3968,2107,15.0,Male 
3969,2107,37.0,Male 
3970,2107,29.0,Female
3971,2108,7.0,Female
3972,2108,44.0,Male 
3973,2108,39.0,Female
3974,2108,2.0,Female
3975,2108,14.0,Female
3976,2108,11.0,Male 
3977,2109,30.0,Female
3978,2109,5.0,Female
3979,2109,10.0,Male 
3980,2109,4.0,Male 
3981,2109,40.0,Male 
3982,2115,29.0,Female
3983,2115,5.0,Female
3984,2115,2.0,Female
3985,2116,35.0,Male 
3986,2116,29.0,Female
3987,2116,11.0,Female
3988,2116,5.0,Female
3989,2116,5.0,Male 
3990,2117,29.0,Female
3991,2117,1.0,Male 
3992,2118,18.0,Female
3993,2118,22.0,Male 
3994,2121,43.0,Female
3995,2121,16.0,Male 
3996,2121,8.0,Male 
3997,2121,22.0,Male 
3998,2121,19.0,Male 
3999,2121,11.0,Female
4000,2121,14.0,Female
4001,2126,35.0,Male 
4002,2126,29.0,Female
4003,2126,11.0,Female
4004,2126,5.0,Female
4005,2126,5.0,Male 
4006,2132,37.0,Female
4007,2132,5.0,Female
4008,2132,32.0,Male 
4009,2132,1.0,Female
4010,2135,52.0,Female
4011,2135,16.0,Male 
4012,2135,25.0,Male 
4013,2135,18.0,Female
4014,2136,35.0,Male 
4015,2136,29.0,Female
4016,2136,11.0,Female
4017,2136,5.0,Female
4018,2136,5.0,Male 
4019,2140,24.0,Female
4020,2140,27.0,Male 
4021,2140,2.0,Male 
4022,2143,39.0,Male 
4023,2143,18.0,Female
4024,2143,34.0,Female
4025,2143,0.0,Male 
4026,2144,32.0,Female
4027,2144,16.0,Male 
4028,2144,10.0,Male 
4029,2144,5.0,Male 
4030,2145,45.0,Female
4031,2145,21.0,Female
4032,2145,60.0,Male 
4033,2146,34.0,Female
4034,2146,9.0,Female
4035,2146,9.0,Male 
4036,2146,1.0,Male 
4037,2147,32.0,Female
4038,2147,16.0,Male 
4039,2147,10.0,Male 
4040,2147,5.0,Male 
4041,2150,32.0,Female
4042,2150,44.0,Male 
4043,2150,16.0,Female
4044,2150,11.0,Female
4045,2150,3.0,Female
4046,2150,6.0,Male 
4047,2151,29.0,Male 
4048,2151,24.0,Female
4049,2151,5.0,Male 
4050,2151,8.0,Female
4051,2152,45.0,Female
4052,2152,10.0,Male 
4053,2152,19.0,Male 
4054,2152,16.0,Male 
4055,2153,18.0,Female
4056,2153,22.0,Male 
4057,2154,18.0,Female
4058,2154,22.0,Male 
4059,2155,35.0,Female
4060,2155,3.0,Female
4061,2155,0.0,Female
4062,2155,34.0,Male 
4063,2156,33.0,Female
4064,2156,41.0,Male 
4065,2156,8.0,Female
4066,2158,45.0,Female
4067,2158,21.0,Female
4068,2158,60.0,Male 
4069,2159,33.0,Female
4070,2159,46.0,Male 
4071,2159,15.0,Male 
4072,2159,10.0,Male 
4073,2160,18.0,Female
4074,2160,22.0,Male 
4075,2161,29.0,Male 
4076,2161,24.0,Female
4077,2161,5.0,Male 
4078,2161,8.0,Female
4079,2162,29.0,Female
4080,2162,5.0,Female
4081,2165,7.0,Female
4082,2165,44.0,Male 
4083,2165,39.0,Female
4084,2165,2.0,Female
4085,2165,14.0,Female
4086,2165,11.0,Male 
4087,2166,32.0,Female
4088,2166,44.0,Male 
4089,2166,16.0,Female
4090,2166,11.0,Female
4091,2166,3.0,Female
4092,2166,6.0,Male 
4093,2167,29.0,Female
4094,2167,5.0,Female
4095,2167,2.0,Female
4096,2171,34.0,Female
4097,2171,9.0,Female
4098,2171,9.0,Male 
4099,2171,1.0,Male 
4100,2173,33.0,Female
4101,2173,46.0,Male 
4102,2173,15.0,Male 
4103,2173,10.0,Male 
4104,2176,39.0,Male 
4105,2176,18.0,Female
4106,2176,34.0,Female
4107,2176,0.0,Male 
4108,2179,34.0,Female
4109,2179,9.0,Female
4110,2179,9.0,Male 
4111,2179,1.0,Male 
4112,2183,37.0,Female
4113,2183,5.0,Female
4114,2183,32.0,Male 
4115,2183,1.0,Female
4116,2184,33.0,Female
4117,2184,46.0,Male 
4118,2184,15.0,Male 
4119,2184,10.0,Male 
4120,2186,32.0,Female
4121,2186,44.0,Male 
4122,2186,16.0,Female
4123,2186,11.0,Female
4124,2186,3.0,Female
4125,2186,6.0,Male 
4126,2188,45.0,Female
4127,2188,21.0,Female
4128,2188,60.0,Male 
4129,2189,13.0,Male 
4130,2189,7.0,Female
4131,2189,30.0,Female
4132,2189,5.0,Male 
4133,2192,7.0,Female
4134,2192,44.0,Male 
4135,2192,39.0,Female
4136,2192,2.0,Female
4137,2192,14.0,Female
4138,2192,11.0,Male 
4139,2195,39.0,Male 
4140,2195,18.0,Female
4141,2195,34.0,Female
4142,2195,0.0,Male 
4143,2196,41.0,Female
4144,2196,43.0,Male 
4145,2196,8.0,Male 
4146,2199,13.0,Male 
4147,2199,7.0,Female
4148,2199,30.0,Female
4149,2199,5.0,Male 
4150,2204,41.0,Female
4151,2204,43.0,Male 
4152,2204,8.0,Male 
4153,2210,25.0,Male 
4154,2210,19.0,Female
4155,2210,0.0,Female
4156,2211,43.0,Female
4157,2211,16.0,Male 
4158,2211,8.0,Male 
4159,2211,22.0,Male 
4160,2211,19.0,Male 
4161,2211,11.0,Female
4162,2211,14.0,Female
4163,2212,45.0,Female
4164,2212,21.0,Female
4165,2212,60.0,Male 
4166,2213,24.0,Female
4167,2213,27.0,Male 
4168,2213,2.0,Male 
4169,2215,32.0,Female
4170,2215,16.0,Male 
4171,2215,10.0,Male 
4172,2215,5.0,Male 
4173,2216,33.0,Female
4174,2216,41.0,Male 
4175,2216,8.0,Female
4176,2217,34.0,Female
4177,2217,41.0,Male 
4178,2217,9.0,Female
4179,2217,7.0,Male 
4180,2217,2.0,Male 
4181,2217,1.0,Male 
4182,2222,25.0,Male 
4183,2222,19.0,Female
4184,2222,0.0,Female
4185,2223,24.0,Female
4186,2223,27.0,Male 
4187,2223,2.0,Male 
4188,2224,45.0,Female
4189,2224,10.0,Male 
4190,2224,19.0,Male 
4191,2224,16.0,Male 
4192,2231,35.0,Male 
4193,2231,29.0,Female
4194,2231,11.0,Female
4195,2231,5.0,Female
4196,2231,5.0,Male 
4197,2235,33.0,Female
4198,2235,46.0,Male 
4199,2235,15.0,Male 
4200,2235,10.0,Male 
4201,2237,52.0,Female
4202,2237,3.0,Female
4203,2237,1.0,Female
4204,2237,12.0,Female
4205,2239,35.0,Male 
4206,2239,29.0,Female
4207,2239,11.0,Female
4208,2239,5.0,Female
4209,2239,5.0,Male 
4210,2240,32.0,Female
4211,2240,16.0,Male 
4212,2240,10.0,Male 
4213,2240,5.0,Male 
4214,2243,41.0,Female
4215,2243,43.0,Male 
4216,2243,8.0,Male 
4217,2245,33.0,Female
4218,2245,46.0,Male 
4219,2245,15.0,Male 
4220,2245,10.0,Male 
4221,2246,33.0,Female
4222,2246,41.0,Male 
4223,2246,8.0,Female
4224,2247,32.0,Female
4225,2247,44.0,Male 
4226,2247,16.0,Female
4227,2247,11.0,Female
4228,2247,3.0,Female
4229,2247,6.0,Male 
4230,2249,17.0,Female
4231,2249,12.0,Male 
4232,2249,32.0,Female
4233,2249,10.0,Male 
4234,2250,45.0,Female
4235,2250,10.0,Male 
4236,2250,19.0,Male 
4237,2250,16.0,Male 
4238,2253,52.0,Female
4239,2253,16.0,Male 
4240,2253,25.0,Male 
4241,2253,18.0,Female
4242,2254,40.0,Female
4243,2254,4.0,Female
4244,2254,44.0,Male 
4245,2256,52.0,Female
4246,2256,3.0,Female
4247,2256,1.0,Female
4248,2256,12.0,Female
4249,2257,29.0,Female
4250,2257,1.0,Male 
4251,2258,30.0,Female
4252,2258,5.0,Female
4253,2258,10.0,Male 
4254,2258,4.0,Male 
4255,2258,40.0,Male 
4256,2259,29.0,Male 
4257,2259,24.0,Female
4258,2259,5.0,Male 
4259,2259,8.0,Female
4260,2260,29.0,Female
4261,2260,5.0,Female
4262,2260,2.0,Female
4263,2263,30.0,Male 
4264,2263,26.0,Female
4265,2263,5.0,Female
4266,2265,18.0,Female
4267,2265,22.0,Male 
4268,2266,8.0,Male 
4269,2266,59.0,Male 
4270,2266,49.0,Female
4271,2267,34.0,Female
4272,2267,9.0,Female
4273,2267,9.0,Male 
4274,2267,1.0,Male 
4275,2268,33.0,Female
4276,2268,41.0,Male 
4277,2268,8.0,Female
4278,2270,17.0,Female
4279,2270,12.0,Male 
4280,2270,32.0,Female
4281,2270,10.0,Male 
4282,2271,37.0,Female
4283,2271,5.0,Female
4284,2271,32.0,Male 
4285,2271,1.0,Female
4286,2273,7.0,Female
4287,2273,44.0,Male 
4288,2273,39.0,Female
4289,2273,2.0,Female
4290,2273,14.0,Female
4291,2273,11.0,Male 
4292,2280,43.0,Female
4293,2280,16.0,Male 
4294,2280,8.0,Male 
4295,2280,22.0,Male 
4296,2280,19.0,Male 
4297,2280,11.0,Female
4298,2280,14.0,Female
4299,2284,37.0,Female
4300,2284,5.0,Female
4301,2284,32.0,Male 
4302,2284,1.0,Female
4303,2285,10.0,Female
4304,2285,15.0,Male 
4305,2285,37.0,Male 
4306,2285,29.0,Female
4307,2286,29.0,Female
4308,2286,1.0,Male 
4309,2288,40.0,Female
4310,2288,4.0,Female
4311,2288,44.0,Male 
4312,2290,53.0,Female
4313,2290,53.0,Female
4314,2295,52.0,Female
4315,2295,16.0,Male 
4316,2295,25.0,Male 
4317,2295,18.0,Female
4318,2296,25.0,Male 
4319,2296,19.0,Female
4320,2296,0.0,Female
4321,2297,34.0,Female
4322,2297,41.0,Male 
4323,2297,9.0,Female
4324,2297,7.0,Male 
4325,2297,2.0,Male 
4326,2297,1.0,Male 
4327,2300,43.0,Female
4328,2300,16.0,Male 
4329,2300,8.0,Male 
4330,2300,22.0,Male 
4331,2300,19.0,Male 
4332,2300,11.0,Female
4333,2300,14.0,Female
4334,2303,34.0,Female
4335,2303,9.0,Female
4336,2303,9.0,Male 
4337,2303,1.0,Male 
4338,2305,13.0,Male 
4339,2305,7.0,Female
4340,2305,30.0,Female
4341,2305,5.0,Male 
4342,2311,39.0,Male 
4343,2311,18.0,Female
4344,2311,34.0,Female
4345,2311,0.0,Male 
4346,2313,45.0,Female
4347,2313,5.0,Male 
4348,2313,13.0,Male 
4349,2313,50.0,Male 
4350,2313,10.0,Male 
4351,2315,17.0,Female
4352,2315,12.0,Male 
4353,2315,32.0,Female
4354,2315,10.0,Male 
4355,2316,30.0,Male 
4356,2316,26.0,Female
4357,2316,5.0,Female
4358,2318,30.0,Male 
4359,2318,26.0,Female
4360,2318,5.0,Female
4361,2323,52.0,Female
4362,2323,3.0,Female
4363,2323,1.0,Female
4364,2323,12.0,Female
4365,2326,39.0,Male 
4366,2326,18.0,Female
4367,2326,34.0,Female
4368,2326,0.0,Male 
4369,2327,41.0,Female
4370,2327,43.0,Male 
4371,2327,8.0,Male 
4372,2331,34.0,Female
4373,2331,9.0,Female
4374,2331,9.0,Male 
4375,2331,1.0,Male 
4376,2334,41.0,Female
4377,2334,43.0,Male 
4378,2334,8.0,Male 
4379,2338,37.0,Female
4380,2338,5.0,Female
4381,2338,32.0,Male 
4382,2338,1.0,Female
4383,2340,43.0,Female
4384,2340,16.0,Male 
4385,2340,8.0,Male 
4386,2340,22.0,Male 
4387,2340,19.0,Male 
4388,2340,11.0,Female
4389,2340,14.0,Female
4390,2343,45.0,Female
4391,2343,5.0,Male 
4392,2343,13.0,Male 
4393,2343,50.0,Male 
4394,2343,10.0,Male 
4395,2344,52.0,Female
4396,2344,16.0,Male 
4397,2344,25.0,Male 
4398,2344,18.0,Female
4399,2345,13.0,Male 
4400,2345,7.0,Female
4401,2345,30.0,Female
4402,2345,5.0,Male 
4403,2349,33.0,Female
4404,2349,41.0,Male 
4405,2349,8.0,Female
4406,2351,53.0,Female
4407,2351,53.0,Female
4408,2352,43.0,Female
4409,2352,16.0,Male 
4410,2352,8.0,Male 
4411,2352,22.0,Male 
4412,2352,19.0,Male 
4413,2352,11.0,Female
4414,2352,14.0,Female
4415,2354,30.0,Male 
4416,2354,26.0,Female
4417,2354,5.0,Female
4418,2355,13.0,Male 
4419,2355,7.0,Female
4420,2355,30.0,Female
4421,2355,5.0,Male 
4422,2357,45.0,Female
4423,2357,10.0,Male 
4424,2357,19.0,Male 
4425,2357,16.0,Male 
4426,2361,29.0,Female
4427,2361,1.0,Male 
4428,2362,29.0,Female
4429,2362,1.0,Male 
4430,2363,7.0,Female
4431,2363,44.0,Male 
4432,2363,39.0,Female
4433,2363,2.0,Female
4434,2363,14.0,Female
4435,2363,11.0,Male 
4436,2364,20.0,Female
4437,2364,19.0,Male 
4438,2364,24.0,Male 
4439,2364,3.0,Male 
4440,2365,34.0,Female
4441,2365,41.0,Male 
4442,2365,9.0,Female
4443,2365,7.0,Male 
4444,2365,2.0,Male 
4445,2365,1.0,Male 
4446,2367,8.0,Male 
4447,2367,59.0,Male 
4448,2367,49.0,Female
4449,2368,33.0,Female
4450,2368,41.0,Male 
4451,2368,8.0,Female
4452,2371,41.0,Female
4453,2371,43.0,Male 
4454,2371,8.0,Male 
4455,2374,29.0,Female
4456,2374,5.0,Female
4457,2374,2.0,Female
4458,2375,52.0,Female
4459,2375,16.0,Male 
4460,2375,25.0,Male 
4461,2375,18.0,Female
4462,2376,35.0,Male 
4463,2376,29.0,Female
4464,2376,11.0,Female
4465,2376,5.0,Female
4466,2376,5.0,Male 
4467,2379,34.0,Female
4468,2379,41.0,Male 
4469,2379,9.0,Female
4470,2379,7.0,Male 
4471,2379,2.0,Male 
4472,2379,1.0,Male 
4473,2380,8.0,Male 
4474,2380,59.0,Male 
4475,2380,49.0,Female
4476,2385,35.0,Male 
4477,2385,29.0,Female
4478,2385,11.0,Female
4479,2385,5.0,Female
4480,2385,5.0,Male 
4481,2391,52.0,Female
4482,2391,16.0,Male 
4483,2391,25.0,Male 
4484,2391,18.0,Female
4485,2392,30.0,Male 
4486,2392,26.0,Female
4487,2392,5.0,Female
4488,2393,40.0,Female
4489,2393,4.0,Female
4490,2393,44.0,Male 
4491,2395,8.0,Male 
4492,2395,59.0,Male 
4493,2395,49.0,Female
4494,2397,7.0,Female
4495,2397,44.0,Male 
4496,2397,39.0,Female
4497,2397,2.0,Female
4498,2397,14.0,Female
4499,2397,11.0,Male 
4500,2398,52.0,Female
4501,2398,16.0,Male 
4502,2398,25.0,Male 
4503,2398,18.0,Female
4504,2403,53.0,Female
4505,2403,53.0,Female
4506,2405,7.0,Female
4507,2405,44.0,Male 
4508,2405,39.0,Female
4509,2405,2.0,Female
4510,2405,14.0,Female
4511,2405,11.0,Male 
4512,2409,29.0,Female
4513,2409,5.0,Female
4514,2409,2.0,Female
4515,2410,37.0,Female
4516,2410,5.0,Female
4517,2410,32.0,Male 
4518,2410,1.0,Female
4519,2415,52.0,Female
4520,2415,16.0,Male 
4521,2415,25.0,Male 
4522,2415,18.0,Female
4523,39,28.0,Female
4524,39,14.0,Male 
4525,39,35.0,Male 
4526,39,7.0,Female
4527,41,13.0,Male 
4528,41,50.0,Male 
4529,41,45.0,Female
4530,41,30.0,Female
4531,42,24.0,Female
4532,42,36.0,Male 
4533,42,3.0,Male 
4534,42,7.0,Male 
4535,42,9.0,Female
4536,42,15.0,Female
4537,43,33.0,Female
4538,43,46.0,Male 
4539,43,15.0,Male 
4540,43,10.0,Male 
4541,43,11.0,Female
4542,43,16.0,Female
4543,49,35.0,Male 
4544,49,14.0,Male 
4545,49,3.0,Female
4546,51,2.0,Male 
4547,51,21.0,Male 
4548,52,2.0,Male 
4549,52,1.0,Female
4550,52,35.0,Female
4551,52,33.0,Female
4552,53,32.0,Male 
4553,53,26.0,Female
4554,53,9.0,Female
4555,53,3.0,Female
4556,53,7.0,Male 
4557,53,9.0,Female
4558,55,10.0,Male 
4559,55,15.0,Male 
4560,55,46.0,Male 
4561,55,33.0,Female
4562,56,65.0,Female
4563,56,16.0,Female
4564,56,16.0,Male 
4565,58,29.0,Female
4566,58,37.0,Male 
4567,58,15.0,Male 
4568,58,10.0,Female
4569,59,13.0,Male 
4570,59,7.0,Female
4571,59,30.0,Female
4572,59,34.0,Female
4573,60,36.0,Female
4574,60,19.0,Female
4575,60,12.0,Male 
4576,60,4.0,Male 
4577,61,65.0,Female
4578,61,16.0,Female
4579,61,16.0,Male 
4580,62,35.0,Male 
4581,62,14.0,Male 
4582,62,3.0,Female
4583,65,65.0,Female
4584,65,16.0,Female
4585,65,16.0,Male 
4586,66,30.0,Female
4587,66,4.0,Female
4588,66,25.0,Female
4589,66,0.0,Female
4590,66,41.0,Male 
4591,67,35.0,Male 
4592,67,14.0,Male 
4593,67,3.0,Female
4594,69,13.0,Male 
4595,69,7.0,Female
4596,69,30.0,Female
4597,69,34.0,Female
4598,71,35.0,Male 
4599,71,14.0,Male 
4600,71,3.0,Female
4601,72,0.0,Female
4602,72,35.0,Female
4603,72,34.0,Male 
4604,73,15.0,Male 
4605,73,10.0,Female
4606,73,29.0,Female
4607,73,37.0,Male 
4608,74,9.0,Male 
4609,74,9.0,Female
4610,74,34.0,Female
4611,75,32.0,Male 
4612,75,26.0,Female
