individual_number,house_number,age,ip_sex
4157,1908,46.0,Female
4158,1908,12.0,Male 
4159,1908,23.0,Female
4160,1908,52.0,Male 
4161,1911,24.0,Male 
4162,1911,25.0,Female
4163,1911,9.0,Female
4164,1911,0.0,Male 
4165,1915,40.0,Male 
4166,1915,30.0,Female
4167,1916,68.0,Female
4168,1916,68.0,Male 
4169,1917,33.0,Female
4170,1917,6.0,Male 
4171,1917,35.0,Male 
4172,1923,35.0,Female
4173,1923,14.0,Female
4174,1923,9.0,Female
4175,1923,14.0,Male 
4176,1925,23.0,Female
4177,1925,40.0,Male 
4178,1929,16.0,Male 
4179,1929,19.0,Male 
4180,1929,57.0,Female
4181,1930,50.0,Female
4182,1930,6.0,Male 
4183,1930,11.0,Male 
4184,1931,19.0,Male 
4185,1931,46.0,Female
4186,1931,53.0,Male 
4187,1932,57.0,Male 
4188,1932,54.0,Female
4189,1932,9.0,Female
4190,1932,18.0,Male 
4191,1933,24.0,Female
4192,1933,29.0,Female
4193,1933,8.0,Female
4194,1933,10.0,Male 
4195,1933,41.0,Male 
4196,1933,0.0,Male 
4197,1934,23.0,Female
4198,1934,40.0,Male 
4199,1936,40.0,Male 
4200,1936,30.0,Female
4201,1937,36.0,Male 
4202,1937,10.0,Female
4203,1940,39.0,Female
4204,1940,7.0,Female
4205,1940,3.0,Male 
4206,1940,3.0,Male 
4207,1940,47.0,Male 
4208,1942,36.0,Male 
4209,1942,10.0,Female
4210,1943,23.0,Female
4211,1943,65.0,Female
4212,1943,8.0,Male 
4213,1943,30.0,Female
4214,1943,5.0,Male 
4215,1943,0.0,Female
4216,1943,30.0,Female
4217,1945,82.0,Male 
4218,1945,12.0,Female
4219,1945,43.0,Female
4220,1946,24.0,Male 
4221,1946,18.0,Male 
4222,1946,55.0,Female
4223,1946,22.0,Male 
4224,1947,60.0,Female
4225,1947,63.0,Male 
4226,1948,69.0,Female
4227,1948,19.0,Male 
4228,1948,30.0,Male 
4229,1949,26.0,Female
4230,1949,39.0,Male 
4231,1950,1.0,Female
4232,1950,11.0,Male 
4233,1950,5.0,Male 
4234,1950,34.0,Male 
4235,1950,3.0,Female
4236,1950,42.0,Female
4237,1951,20.0,Female
4238,1951,4.0,Female
4239,1951,42.0,Female
4240,1951,5.0,Male 
4241,1952,20.0,Female
4242,1952,4.0,Female
4243,1952,42.0,Female
4244,1952,5.0,Male 
4245,1954,31.0,Female
4246,1954,9.0,Male 
4247,1954,5.0,Male 
4248,1954,33.0,Male 
4249,1955,13.0,Male 
4250,1955,10.0,Male 
4251,1955,33.0,Female
4252,1955,3.0,Male 
4253,1956,35.0,Female
4254,1956,14.0,Female
4255,1956,9.0,Female
4256,1956,14.0,Male 
4257,1957,0.0,Female
4258,1957,9.0,Female
4259,1957,43.0,Male 
4260,1957,28.0,Female
4261,1957,16.0,Male 
4262,1957,3.0,Male 
4263,1958,1.0,Female
4264,1958,11.0,Male 
4265,1958,5.0,Male 
4266,1958,34.0,Male 
4267,1958,3.0,Female
4268,1958,42.0,Female
4269,1961,36.0,Male 
4270,1961,10.0,Female
4271,1963,35.0,Female
4272,1963,14.0,Female
4273,1963,9.0,Female
4274,1963,14.0,Male 
4275,1964,68.0,Male 
4276,1964,65.0,Female
4277,1964,23.0,Female
4278,1964,22.0,Female
4279,1967,37.0,Male 
4280,1967,38.0,Female
4281,1967,5.0,Female
4282,1967,2.0,Male 
4283,1968,64.0,Female
4284,1968,74.0,Male 
4285,1969,23.0,Female
4286,1969,40.0,Male 
4287,1970,37.0,Female
4288,1970,11.0,Female
4289,1970,7.0,Female
4290,1970,13.0,Male 
4291,1970,19.0,Female
4292,1970,41.0,Male 
4293,1971,1.0,Male 
4294,1971,26.0,Female
4295,1971,5.0,Male 
4296,1971,30.0,Male 
4297,1972,82.0,Male 
4298,1972,12.0,Female
4299,1972,43.0,Female
4300,1973,8.0,Female
4301,1973,11.0,Female
4302,1973,24.0,Male 
4303,1973,40.0,Female
4304,1975,47.0,Male 
4305,1975,9.0,Male 
4306,1975,39.0,Female
4307,1975,14.0,Male 
4308,1976,32.0,Female
4309,1976,6.0,Female
4310,1976,12.0,Male 
4311,1976,44.0,Male 
4312,1977,47.0,Male 
4313,1977,9.0,Male 
4314,1977,39.0,Female
4315,1977,14.0,Male 
4316,1979,28.0,Female
4317,1979,33.0,Male 
4318,1979,34.0,Male 
4319,1979,3.0,Male 
4320,1979,20.0,Female
4321,1979,18.0,Male 
4322,1981,13.0,Male 
4323,1981,10.0,Male 
4324,1981,33.0,Female
4325,1981,3.0,Male 
4326,1983,61.0,Female
4327,1983,22.0,Female
4328,1984,39.0,Female
4329,1984,7.0,Female
4330,1984,3.0,Male 
4331,1984,3.0,Male 
4332,1984,47.0,Male 
4333,1985,29.0,Female
4334,1985,56.0,Female
4335,1985,18.0,Female
4336,1985,57.0,Male 
4337,1985,9.0,Male 
4338,1985,31.0,Female
4339,1985,10.0,Male 
4340,1986,24.0,Male 
4341,1986,25.0,Female
4342,1986,9.0,Female
4343,1986,0.0,Male 
4344,1987,13.0,Male 
4345,1987,10.0,Male 
4346,1987,33.0,Female
4347,1987,3.0,Male 
4348,1988,46.0,Female
4349,1988,12.0,Male 
4350,1988,23.0,Female
4351,1988,52.0,Male 
4352,1989,57.0,Male 
4353,1989,54.0,Female
4354,1989,9.0,Female
4355,1989,18.0,Male 
4356,1990,24.0,Male 
4357,1990,25.0,Female
4358,1990,9.0,Female
4359,1990,0.0,Male 
4360,1991,47.0,Male 
4361,1991,9.0,Male 
4362,1991,39.0,Female
4363,1991,14.0,Male 
4364,1992,32.0,Female
4365,1992,13.0,Female
4366,1992,2.0,Female
4367,1993,18.0,Female
4368,1993,11.0,Female
4369,1993,10.0,Female
4370,1993,11.0,Male 
4371,1993,45.0,Male 
4372,1993,35.0,Female
4373,1993,6.0,Male 
4374,1994,82.0,Male 
4375,1994,12.0,Female
4376,1994,43.0,Female
4377,1995,24.0,Female
4378,1995,29.0,Female
4379,1995,8.0,Female
4380,1995,10.0,Male 
4381,1995,41.0,Male 
4382,1995,0.0,Male 
4383,1996,61.0,Female
4384,1996,22.0,Female
4385,1998,30.0,Female
4386,1998,0.0,Female
4387,1998,3.0,Female
4388,1998,10.0,Female
4389,1998,8.0,Male 
4390,1998,40.0,Male 
4391,1999,91.0,Male 
4392,1999,10.0,Male 
4393,1999,16.0,Female
4394,1999,87.0,Female
4395,2003,48.0,Female
4396,2003,10.0,Male 
4397,2003,8.0,Male 
4398,2003,60.0,Male 
4399,2004,50.0,Female
4400,2004,6.0,Male 
4401,2004,11.0,Male 
4402,2005,20.0,Male 
4403,2005,28.0,Female
4404,2006,30.0,Female
4405,2006,0.0,Female
4406,2006,3.0,Female
4407,2006,10.0,Female
4408,2006,8.0,Male 
4409,2006,40.0,Male 
4410,2010,24.0,Female
4411,2010,29.0,Female
4412,2010,8.0,Female
4413,2010,10.0,Male 
4414,2010,41.0,Male 
4415,2010,0.0,Male 
4416,2011,68.0,Male 
4417,2011,65.0,Female
4418,2011,23.0,Female
4419,2011,22.0,Female
4420,2012,69.0,Female
4421,2012,19.0,Male 
4422,2012,30.0,Male 
4423,2013,1.0,Male 
4424,2013,26.0,Female
4425,2013,5.0,Male 
4426,2013,30.0,Male 
4427,2014,24.0,Male 
4428,2014,18.0,Male 
4429,2014,55.0,Female
4430,2014,22.0,Male 
4431,2015,64.0,Female
4432,2015,74.0,Male 
4433,2017,31.0,Female
4434,2017,9.0,Male 
4435,2017,5.0,Male 
4436,2017,33.0,Male 
4437,2018,20.0,Female
4438,2018,4.0,Female
4439,2018,42.0,Female
4440,2018,5.0,Male 
4441,2021,23.0,Female
4442,2021,40.0,Male 
4443,2025,47.0,Male 
4444,2025,9.0,Male 
4445,2025,39.0,Female
4446,2025,14.0,Male 
4447,2026,24.0,Female
4448,2026,29.0,Female
4449,2026,8.0,Female
4450,2026,10.0,Male 
4451,2026,41.0,Male 
4452,2026,0.0,Male 
4453,2028,16.0,Male 
4454,2028,19.0,Male 
4455,2028,57.0,Female
4456,2031,46.0,Female
4457,2031,12.0,Male 
4458,2031,23.0,Female
4459,2031,52.0,Male 
4460,2034,58.0,Female
4461,2034,21.0,Female
4462,2037,26.0,Female
4463,2037,39.0,Male 
4464,2038,20.0,Male 
4465,2038,28.0,Female
4466,2040,37.0,Female
4467,2040,11.0,Female
4468,2040,7.0,Female
4469,2040,13.0,Male 
4470,2040,19.0,Female
4471,2040,41.0,Male 
4472,2042,60.0,Female
4473,2042,63.0,Male 
4474,2046,29.0,Female
4475,2046,56.0,Female
4476,2046,18.0,Female
4477,2046,57.0,Male 
4478,2046,9.0,Male 
4479,2046,31.0,Female
4480,2046,10.0,Male 
4481,2047,15.0,Male 
4482,2047,5.0,Male 
4483,2047,19.0,Female
4484,2047,40.0,Male 
4485,2047,39.0,Female
4486,2047,13.0,Female
4487,2047,10.0,Female
4488,2048,37.0,Female
4489,2048,11.0,Female
4490,2048,7.0,Female
4491,2048,13.0,Male 
4492,2048,19.0,Female
4493,2048,41.0,Male 
4494,2054,50.0,Female
4495,2054,6.0,Male 
4496,2054,11.0,Male 
4497,2058,37.0,Female
4498,2058,11.0,Female
4499,2058,7.0,Female
4500,2058,13.0,Male 
4501,2058,19.0,Female
4502,2058,41.0,Male 
4503,2060,8.0,Female
4504,2060,11.0,Female
4505,2060,24.0,Male 
4506,2060,40.0,Female
4507,2062,23.0,Female
4508,2062,40.0,Male 
4509,2065,82.0,Male 
4510,2065,12.0,Female
4511,2065,43.0,Female
4512,2066,36.0,Male 
4513,2066,10.0,Female
4514,2067,37.0,Male 
4515,2067,46.0,Female
4516,2069,46.0,Female
4517,2069,12.0,Male 
4518,2069,23.0,Female
4519,2069,52.0,Male 
4520,2071,16.0,Male 
4521,2071,19.0,Male 
4522,2071,57.0,Female
4523,2072,57.0,Male 
4524,2072,54.0,Female
4525,2072,9.0,Female
4526,2072,18.0,Male 
4527,2073,31.0,Female
4528,2073,9.0,Male 
4529,2073,5.0,Male 
4530,2073,33.0,Male 
4531,2074,39.0,Female
4532,2074,7.0,Female
4533,2074,3.0,Male 
4534,2074,3.0,Male 
4535,2074,47.0,Male 
4536,2076,64.0,Female
4537,2076,74.0,Male 
4538,2077,13.0,Male 
4539,2077,10.0,Male 
4540,2077,33.0,Female
4541,2077,3.0,Male 
4542,2079,0.0,Female
4543,2079,9.0,Female
4544,2079,43.0,Male 
4545,2079,28.0,Female
4546,2079,16.0,Male 
4547,2079,3.0,Male 
4548,2080,26.0,Female
4549,2080,39.0,Male 
4550,2081,24.0,Female
4551,2081,29.0,Female
4552,2081,8.0,Female
4553,2081,10.0,Male 
4554,2081,41.0,Male 
4555,2081,0.0,Male 
4556,2083,1.0,Male 
4557,2083,26.0,Female
4558,2083,5.0,Male 
4559,2083,30.0,Male 
4560,2084,26.0,Female
4561,2084,39.0,Male 
4562,2085,13.0,Male 
4563,2085,10.0,Male 
4564,2085,33.0,Female
4565,2085,3.0,Male 
4566,2090,45.0,Male 
4567,2090,35.0,Female
4568,2090,3.0,Female
4569,2091,31.0,Female
4570,2091,9.0,Male 
4571,2091,5.0,Male 
4572,2091,33.0,Male 
4573,2093,34.0,Male 
4574,2093,25.0,Female
4575,2093,5.0,Female
4576,2093,7.0,Male 
4577,2094,36.0,Male 
4578,2094,10.0,Female
4579,2096,18.0,Female
4580,2096,11.0,Female
4581,2096,10.0,Female
4582,2096,11.0,Male 
4583,2096,45.0,Male 
4584,2096,35.0,Female
4585,2096,6.0,Male 
4586,2099,19.0,Male 
4587,2099,46.0,Female
4588,2099,53.0,Male 
4589,2102,20.0,Male 
4590,2102,28.0,Female
4591,2103,33.0,Female
4592,2103,6.0,Male 
4593,2103,35.0,Male 
4594,2106,58.0,Female
4595,2106,21.0,Female
4596,2108,1.0,Female
4597,2108,11.0,Male 
4598,2108,5.0,Male 
4599,2108,34.0,Male 
4600,2108,3.0,Female
4601,2108,42.0,Female
4602,2109,1.0,Male 
4603,2109,26.0,Female
4604,2109,5.0,Male 
4605,2109,30.0,Male 
4606,2110,82.0,Male 
4607,2110,12.0,Female
4608,2110,43.0,Female
4609,2112,60.0,Female
4610,2112,63.0,Male 
4611,2113,69.0,Female
4612,2113,19.0,Male 
4613,2113,30.0,Male 
4614,2117,24.0,Male 
4615,2117,18.0,Male 
4616,2117,55.0,Female
4617,2117,22.0,Male 
4618,2119,69.0,Female
4619,2119,19.0,Male 
4620,2119,30.0,Male 
4621,2120,40.0,Male 
4622,2120,30.0,Female
4623,2121,20.0,Female
4624,2121,4.0,Female
4625,2121,42.0,Female
4626,2121,5.0,Male 
4627,2124,48.0,Female
4628,2124,10.0,Male 
4629,2124,8.0,Male 
4630,2124,60.0,Male 
4631,2127,82.0,Male 
4632,2127,12.0,Female
4633,2127,43.0,Female
4634,2130,68.0,Male 
4635,2130,65.0,Female
4636,2130,23.0,Female
4637,2130,22.0,Female
4638,2131,50.0,Female
4639,2131,6.0,Male 
4640,2131,11.0,Male 
4641,2136,40.0,Male 
4642,2136,30.0,Female
4643,2138,35.0,Female
4644,2138,14.0,Female
4645,2138,9.0,Female
4646,2138,14.0,Male 
4647,2139,91.0,Male 
4648,2139,10.0,Male 
4649,2139,16.0,Female
4650,2139,87.0,Female
4651,2140,37.0,Male 
4652,2140,38.0,Female
4653,2140,5.0,Female
4654,2140,2.0,Male 
4655,2142,15.0,Male 
4656,2142,5.0,Male 
4657,2142,19.0,Female
4658,2142,40.0,Male 
4659,2142,39.0,Female
4660,2142,13.0,Female
4661,2142,10.0,Female
4662,2145,64.0,Female
4663,2145,74.0,Male 
4664,2146,68.0,Male 
4665,2146,65.0,Female
4666,2146,23.0,Female
4667,2146,22.0,Female
4668,2148,13.0,Male 
4669,2148,10.0,Male 
4670,2148,33.0,Female
4671,2148,3.0,Male 
4672,2150,45.0,Male 
4673,2150,35.0,Female
4674,2150,3.0,Female
4675,2152,26.0,Female
4676,2152,39.0,Male 
4677,2154,39.0,Female
4678,2154,7.0,Female
4679,2154,3.0,Male 
4680,2154,3.0,Male 
4681,2154,47.0,Male 
4682,2159,46.0,Female
4683,2159,12.0,Male 
4684,2159,23.0,Female
4685,2159,52.0,Male 
4686,2160,13.0,Male 
4687,2160,10.0,Male 
4688,2160,33.0,Female
4689,2160,3.0,Male 
4690,2163,58.0,Female
4691,2163,21.0,Female
4692,2164,1.0,Female
4693,2164,11.0,Male 
4694,2164,5.0,Male 
4695,2164,34.0,Male 
4696,2164,3.0,Female
4697,2164,42.0,Female
4698,2165,18.0,Female
4699,2165,11.0,Female
4700,2165,10.0,Female
4701,2165,11.0,Male 
4702,2165,45.0,Male 
4703,2165,35.0,Female
4704,2165,6.0,Male 
4705,2166,32.0,Female
4706,2166,6.0,Female
4707,2166,12.0,Male 
4708,2166,44.0,Male 
4709,2168,15.0,Male 
4710,2168,5.0,Male 
4711,2168,19.0,Female
4712,2168,40.0,Male 
4713,2168,39.0,Female
4714,2168,13.0,Female
4715,2168,10.0,Female
4716,2170,36.0,Male 
4717,2170,10.0,Female
4718,2172,64.0,Female
4719,2172,74.0,Male 
4720,2173,82.0,Male 
4721,2173,12.0,Female
4722,2173,43.0,Female
4723,2176,23.0,Female
4724,2176,40.0,Male 
4725,2179,45.0,Male 
4726,2179,35.0,Female
4727,2179,3.0,Female
4728,2180,40.0,Male 
4729,2180,30.0,Female
4730,2181,7.0,Male 
4731,2181,71.0,Male 
4732,2184,35.0,Female
4733,2184,14.0,Female
4734,2184,9.0,Female
4735,2184,14.0,Male 
4736,2186,24.0,Male 
4737,2186,25.0,Female
4738,2186,9.0,Female
4739,2186,0.0,Male 
4740,2188,24.0,Male 
4741,2188,25.0,Female
4742,2188,9.0,Female
4743,2188,0.0,Male 
4744,2190,82.0,Male 
4745,2190,12.0,Female
4746,2190,43.0,Female
4747,2192,29.0,Female
4748,2192,56.0,Female
4749,2192,18.0,Female
4750,2192,57.0,Male 
4751,2192,9.0,Male 
4752,2192,31.0,Female
4753,2192,10.0,Male 
4754,2196,20.0,Male 
4755,2196,28.0,Female
4756,2198,18.0,Female
4757,2198,11.0,Female
4758,2198,10.0,Female
4759,2198,11.0,Male 
4760,2198,45.0,Male 
4761,2198,35.0,Female
4762,2198,6.0,Male 
4763,2199,37.0,Male 
4764,2199,38.0,Female
4765,2199,5.0,Female
4766,2199,2.0,Male 
4767,2200,69.0,Female
4768,2200,19.0,Male 
4769,2200,30.0,Male 
4770,2201,24.0,Female
4771,2201,29.0,Female
4772,2201,8.0,Female
4773,2201,10.0,Male 
4774,2201,41.0,Male 
4775,2201,0.0,Male 
4776,2203,69.0,Female
4777,2203,19.0,Male 
4778,2203,30.0,Male 
4779,2205,13.0,Male 
4780,2205,10.0,Male 
4781,2205,33.0,Female
4782,2205,3.0,Male 
4783,2206,46.0,Female
4784,2206,12.0,Male 
4785,2206,23.0,Female
4786,2206,52.0,Male 
4787,2207,24.0,Male 
4788,2207,18.0,Male 
4789,2207,55.0,Female
4790,2207,22.0,Male 
4791,2209,46.0,Female
4792,2209,12.0,Male 
4793,2209,23.0,Female
4794,2209,52.0,Male 
4795,2210,36.0,Male 
4796,2210,10.0,Female
4797,2211,15.0,Male 
4798,2211,5.0,Male 
4799,2211,19.0,Female
4800,2211,40.0,Male 
4801,2211,39.0,Female
4802,2211,13.0,Female
4803,2211,10.0,Female
4804,2212,82.0,Male 
4805,2212,12.0,Female
4806,2212,43.0,Female
4807,2214,13.0,Male 
4808,2214,10.0,Male 
4809,2214,33.0,Female
4810,2214,3.0,Male 
4811,2217,24.0,Female
4812,2217,29.0,Female
4813,2217,8.0,Female
4814,2217,10.0,Male 
4815,2217,41.0,Male 
4816,2217,0.0,Male 
4817,2219,68.0,Male 
4818,2219,65.0,Female
4819,2219,23.0,Female
4820,2219,22.0,Female
4821,2220,31.0,Female
4822,2220,9.0,Male 
4823,2220,5.0,Male 
4824,2220,33.0,Male 
4825,2224,8.0,Female
4826,2224,11.0,Female
4827,2224,24.0,Male 
4828,2224,40.0,Female
4829,2225,37.0,Female
4830,2225,11.0,Female
4831,2225,7.0,Female
4832,2225,13.0,Male 
4833,2225,19.0,Female
4834,2225,41.0,Male 
4835,2227,35.0,Female
4836,2227,14.0,Female
4837,2227,9.0,Female
4838,2227,14.0,Male 
4839,2228,37.0,Male 
4840,2228,38.0,Female
4841,2228,5.0,Female
4842,2228,2.0,Male 
4843,2232,45.0,Male 
4844,2232,35.0,Female
4845,2232,3.0,Female
4846,2236,60.0,Female
4847,2236,63.0,Male 
4848,2237,1.0,Female
4849,2237,11.0,Male 
4850,2237,5.0,Male 
4851,2237,34.0,Male 
4852,2237,3.0,Female
4853,2237,42.0,Female
4854,2238,23.0,Female
4855,2238,40.0,Male 
4856,2239,35.0,Female
4857,2239,14.0,Female
4858,2239,9.0,Female
4859,2239,14.0,Male 
4860,2240,1.0,Male 
4861,2240,26.0,Female
4862,2240,5.0,Male 
4863,2240,30.0,Male 
4864,2242,33.0,Female
4865,2242,6.0,Male 
4866,2242,35.0,Male 
4867,2245,30.0,Female
4868,2245,0.0,Female
4869,2245,3.0,Female
4870,2245,10.0,Female
4871,2245,8.0,Male 
4872,2245,40.0,Male 
4873,2246,15.0,Male 
4874,2246,5.0,Male 
4875,2246,19.0,Female
4876,2246,40.0,Male 
4877,2246,39.0,Female
4878,2246,13.0,Female
4879,2246,10.0,Female
4880,2247,57.0,Male 
4881,2247,54.0,Female
4882,2247,9.0,Female
4883,2247,18.0,Male 
4884,2249,40.0,Male 
4885,2249,30.0,Female
4886,2250,24.0,Male 
4887,2250,18.0,Male 
4888,2250,55.0,Female
4889,2250,22.0,Male 
4890,2251,8.0,Female
4891,2251,11.0,Female
4892,2251,24.0,Male 
4893,2251,40.0,Female
4894,2252,1.0,Male 
4895,2252,26.0,Female
4896,2252,5.0,Male 
4897,2252,30.0,Male 
4898,2254,47.0,Male 
4899,2254,9.0,Male 
4900,2254,39.0,Female
4901,2254,14.0,Male 
4902,2255,69.0,Female
4903,2255,19.0,Male 
4904,2255,30.0,Male 
4905,2257,28.0,Female
4906,2257,33.0,Male 
4907,2257,34.0,Male 
4908,2257,3.0,Male 
4909,2257,20.0,Female
4910,2257,18.0,Male 
4911,2258,40.0,Male 
4912,2258,30.0,Female
4913,2259,29.0,Female
4914,2259,56.0,Female
4915,2259,18.0,Female
4916,2259,57.0,Male 
4917,2259,9.0,Male 
4918,2259,31.0,Female
4919,2259,10.0,Male 
4920,2262,24.0,Female
4921,2262,29.0,Female
4922,2262,8.0,Female
4923,2262,10.0,Male 
4924,2262,41.0,Male 
4925,2262,0.0,Male 
4926,2263,16.0,Male 
4927,2263,19.0,Male 
4928,2263,57.0,Female
4929,2264,50.0,Female
4930,2264,6.0,Male 
4931,2264,11.0,Male 
4932,2265,20.0,Female
4933,2265,4.0,Female
4934,2265,42.0,Female
4935,2265,5.0,Male 
4936,2266,15.0,Male 
4937,2266,5.0,Male 
4938,2266,19.0,Female
4939,2266,40.0,Male 
4940,2266,39.0,Female
4941,2266,13.0,Female
4942,2266,10.0,Female
4943,2267,24.0,Male 
4944,2267,18.0,Male 
4945,2267,55.0,Female
4946,2267,22.0,Male 
4947,2269,24.0,Female
4948,2269,29.0,Female
4949,2269,8.0,Female
4950,2269,10.0,Male 
4951,2269,41.0,Male 
4952,2269,0.0,Male 
4953,2273,68.0,Male 
4954,2273,65.0,Female
4955,2273,23.0,Female
4956,2273,22.0,Female
4957,2276,58.0,Female
4958,2276,21.0,Female
4959,2278,50.0,Female
4960,2278,6.0,Male 
4961,2278,11.0,Male 
4962,2280,37.0,Male 
4963,2280,46.0,Female
4964,2282,0.0,Female
4965,2282,9.0,Female
4966,2282,43.0,Male 
4967,2282,28.0,Female
4968,2282,16.0,Male 
4969,2282,3.0,Male 
4970,2285,46.0,Female
4971,2285,12.0,Male 
4972,2285,23.0,Female
4973,2285,52.0,Male 
4974,2289,32.0,Female
4975,2289,13.0,Female
4976,2289,2.0,Female
4977,2291,91.0,Male 
4978,2291,10.0,Male 
4979,2291,16.0,Female
4980,2291,87.0,Female
4981,2292,20.0,Male 
4982,2292,28.0,Female
4983,2293,37.0,Male 
4984,2293,38.0,Female
4985,2293,5.0,Female
4986,2293,2.0,Male 
4987,2295,16.0,Male 
4988,2295,19.0,Male 
4989,2295,57.0,Female
4990,2298,91.0,Male 
4991,2298,10.0,Male 
4992,2298,16.0,Female
4993,2298,87.0,Female
4994,2300,37.0,Female
4995,2300,11.0,Female
4996,2300,7.0,Female
4997,2300,13.0,Male 
4998,2300,19.0,Female
4999,2300,41.0,Male 
5000,2304,37.0,Male 
5001,2304,46.0,Female
5002,2305,39.0,Female
5003,2305,7.0,Female
5004,2305,3.0,Male 
5005,2305,3.0,Male 
5006,2305,47.0,Male 
5007,2306,39.0,Female
5008,2306,7.0,Female
5009,2306,3.0,Male 
5010,2306,3.0,Male 
5011,2306,47.0,Male 
5012,2310,64.0,Female
5013,2310,74.0,Male 
5014,2311,28.0,Female
5015,2311,33.0,Male 
5016,2311,34.0,Male 
5017,2311,3.0,Male 
5018,2311,20.0,Female
5019,2311,18.0,Male 
5020,2313,8.0,Female
5021,2313,11.0,Female
5022,2313,24.0,Male 
5023,2313,40.0,Female
5024,2314,32.0,Female
5025,2314,6.0,Female
5026,2314,12.0,Male 
5027,2314,44.0,Male 
5028,2315,0.0,Female
5029,2315,9.0,Female
5030,2315,43.0,Male 
5031,2315,28.0,Female
5032,2315,16.0,Male 
5033,2315,3.0,Male 
5034,2316,30.0,Female
5035,2316,0.0,Female
5036,2316,3.0,Female
5037,2316,10.0,Female
5038,2316,8.0,Male 
5039,2316,40.0,Male 
5040,2321,91.0,Male 
5041,2321,10.0,Male 
5042,2321,16.0,Female
5043,2321,87.0,Female
5044,2324,19.0,Male 
5045,2324,46.0,Female
5046,2324,53.0,Male 
5047,2326,0.0,Female
5048,2326,9.0,Female
5049,2326,43.0,Male 
5050,2326,28.0,Female
5051,2326,16.0,Male 
5052,2326,3.0,Male 
5053,2327,1.0,Male 
5054,2327,26.0,Female
5055,2327,5.0,Male 
5056,2327,30.0,Male 
5057,2329,60.0,Female
5058,2329,63.0,Male 
5059,2330,68.0,Male 
5060,2330,65.0,Female
5061,2330,23.0,Female
5062,2330,22.0,Female
5063,2331,47.0,Male 
5064,2331,9.0,Male 
5065,2331,39.0,Female
5066,2331,14.0,Male 
5067,2332,24.0,Female
5068,2332,29.0,Female
5069,2332,8.0,Female
5070,2332,10.0,Male 
5071,2332,41.0,Male 
5072,2332,0.0,Male 
5073,2333,46.0,Female
5074,2333,12.0,Male 
5075,2333,23.0,Female
5076,2333,52.0,Male 
5077,2335,50.0,Female
5078,2335,6.0,Male 
5079,2335,11.0,Male 
5080,2336,36.0,Male 
5081,2336,10.0,Female
5082,2337,24.0,Female
5083,2337,29.0,Female
5084,2337,8.0,Female
5085,2337,10.0,Male 
5086,2337,41.0,Male 
5087,2337,0.0,Male 
5088,2339,68.0,Female
5089,2339,68.0,Male 
5090,2340,8.0,Female
5091,2340,11.0,Female
5092,2340,24.0,Male 
5093,2340,40.0,Female
5094,2343,45.0,Male 
5095,2343,35.0,Female
5096,2343,3.0,Female
5097,2344,40.0,Male 
5098,2344,30.0,Female
5099,2345,31.0,Female
5100,2345,9.0,Male 
5101,2345,5.0,Male 
5102,2345,33.0,Male 
5103,2346,32.0,Female
5104,2346,13.0,Female
5105,2346,2.0,Female
5106,2350,35.0,Female
5107,2350,14.0,Female
5108,2350,9.0,Female
5109,2350,14.0,Male 
5110,2352,64.0,Female
5111,2352,74.0,Male 
5112,2354,37.0,Male 
5113,2354,38.0,Female
5114,2354,5.0,Female
5115,2354,2.0,Male 
5116,2355,18.0,Female
5117,2355,11.0,Female
5118,2355,10.0,Female
5119,2355,11.0,Male 
5120,2355,45.0,Male 
5121,2355,35.0,Female
5122,2355,6.0,Male 
5123,2356,37.0,Female
5124,2356,11.0,Female
5125,2356,7.0,Female
5126,2356,13.0,Male 
5127,2356,19.0,Female
5128,2356,41.0,Male 
5129,2358,39.0,Female
5130,2358,7.0,Female
5131,2358,3.0,Male 
5132,2358,3.0,Male 
5133,2358,47.0,Male 
5134,2359,34.0,Male 
5135,2359,25.0,Female
5136,2359,5.0,Female
5137,2359,7.0,Male 
5138,2362,58.0,Female
5139,2362,21.0,Female
5140,2363,20.0,Male 
5141,2363,28.0,Female
5142,2364,60.0,Female
5143,2364,63.0,Male 
5144,2365,91.0,Male 
5145,2365,10.0,Male 
5146,2365,16.0,Female
5147,2365,87.0,Female
5148,2371,23.0,Female
5149,2371,65.0,Female
5150,2371,8.0,Male 
5151,2371,30.0,Female
5152,2371,5.0,Male 
5153,2371,0.0,Female
5154,2371,30.0,Female
5155,2374,1.0,Male 
5156,2374,26.0,Female
5157,2374,5.0,Male 
5158,2374,30.0,Male 
5159,2377,23.0,Female
5160,2377,40.0,Male 
5161,2378,37.0,Male 
5162,2378,38.0,Female
5163,2378,5.0,Female
5164,2378,2.0,Male 
5165,2379,23.0,Female
5166,2379,40.0,Male 
5167,2380,32.0,Female
5168,2380,13.0,Female
5169,2380,2.0,Female
5170,2381,47.0,Male 
5171,2381,9.0,Male 
5172,2381,39.0,Female
5173,2381,14.0,Male 
5174,2382,26.0,Female
5175,2382,39.0,Male 
5176,2383,68.0,Male 
5177,2383,65.0,Female
5178,2383,23.0,Female
5179,2383,22.0,Female
5180,2384,37.0,Male 
5181,2384,46.0,Female
5182,2385,23.0,Female
5183,2385,40.0,Male 
5184,2387,40.0,Male 
5185,2387,30.0,Female
5186,2388,15.0,Male 
5187,2388,5.0,Male 
5188,2388,19.0,Female
5189,2388,40.0,Male 
5190,2388,39.0,Female
5191,2388,13.0,Female
5192,2388,10.0,Female
